pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,5/2/2023,91.5,-1.85,5.9,"Cole, Gerrit",665926,543037,field_out,hit_into_play,,,,,12,Andres Gimenez grounds out softly to first baseman Anthony Rizzo.   Jose Ramirez scores.    Josh Naylor to 3rd.    Josh Bell to 2nd.,R,L,R,NYY,CLE,X,3,ground_ball,0,0,2023,0.34,0.53,1.23,2.82,608070,647304,605137,1,3,Top,151.12,173.04,,,624431,,,7.018142449,-133.1748539,-3.041118829,2.615115586,27.92083536,-25.45978964,3.24,1.51,47,51.8,5,91.6,2554,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.23,0.143,0.147,0,1,0,0,1,22,1,Slider,0,1,1,0,2,0,2,0,Standard,Standard,170,-0.017,-0.812,,
KC,5/2/2023,85.8,-1.69,6.02,"Cole, Gerrit",605137,543037,walk,ball,,,,,14,Josh Bell walks.,R,L,R,NYY,CLE,B,,,3,2,2023,0.54,-0.97,1.04,1.62,608070,647304,,1,3,Top,,,,,624431,,,5.327098606,-124.9160515,-2.162235078,4.531374235,26.11341766,-42.0593378,3.61,1.8,,,,85.2,2806,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.55,,0.695903,0.7,1,0,0,,21,9,Knuckle Curve,0,1,1,0,1,0,1,0,Strategic,Standard,38,-0.009,0.287,,
FF,5/2/2023,96.8,-1.67,5.95,"Cole, Gerrit",605137,543037,,foul,,,,,4,Josh Bell walks.,R,L,R,NYY,CLE,S,,,3,2,2023,-0.6,1.54,-0.52,2.65,608070,647304,,1,3,Top,,,,,624431,,,4.444417548,-140.7045606,-6.697780034,-9.011933656,35.62989637,-10.45669279,3.72,1.8,246,88.9,52,96.4,2360,6.4,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.1,,,,,,,,21,8,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,210,0,0,,
CH,5/2/2023,89.4,-1.71,5.79,"Cole, Gerrit",605137,543037,,foul,,,,,7,Josh Bell walks.,R,L,R,NYY,CLE,S,,,3,2,2023,-1.06,0.95,-0.32,2.09,608070,647304,,1,3,Top,,,,,624431,,,5.671868913,-130.0614251,-5.121955695,-13.23956575,27.64593717,-20.46995456,3.72,1.8,7,110.2,-15,89.7,1477,6.5,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,53.99,,,,,,,,21,7,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard,235,0,0,,
FF,5/2/2023,98.2,-1.44,6.05,"Cole, Gerrit",605137,543037,,ball,,,,,14,Josh Bell walks.,R,L,R,NYY,CLE,B,,,2,2,2023,-0.96,1.55,1.13,2.51,608070,647304,,1,3,Top,,,,,624431,,,9.13727496,-142.5118171,-7.641345175,-15.21381141,34.63897302,-9.362871145,3.69,1.8,,,,97.7,2589,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.23,,,,,,,,21,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,209,0,0.123,,
FF,5/2/2023,97.4,-1.68,5.96,"Cole, Gerrit",605137,543037,,foul,,,,,7,Josh Bell walks.,R,L,R,NYY,CLE,S,,,2,2,2023,-0.87,1.57,-0.64,2.09,608070,647304,,1,3,Top,,,,,624431,,,4.7716728,-141.4892527,-8.435899513,-12.74467759,33.25247265,-9.365020175,3.72,1.8,226,76.6,26,97.1,2473,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.23,,,,,,,,21,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,212,0,0,,
KC,5/2/2023,85,-1.83,5.89,"Cole, Gerrit",605137,543037,,blocked_ball,,,,,14,Josh Bell walks.,R,L,R,NYY,CLE,B,,,1,2,2023,0.8,-1.06,1.19,0.37,608070,647304,,1,3,Top,,,,,624431,,,5.445225118,-123.6811831,-4.409666417,7.01430806,26.42053194,-42.32192409,3.61,1.8,,,,84.5,2817,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.4,,,,,,,,21,4,Knuckle Curve,0,1,1,0,1,0,1,0,Strategic,Standard,37,0,0.015,,
FF,5/2/2023,97.5,-1.62,6.01,"Cole, Gerrit",605137,543037,,called_strike,,,,,7,Josh Bell walks.,R,L,R,NYY,CLE,S,,,1,1,2023,-0.68,1.68,-0.41,2,608070,647304,,1,3,Top,,,,,624431,,,4.810084611,-141.5924024,-9.060781152,-10.32290681,35.48401325,-7.642711168,3.67,1.8,,,,96.9,2513,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.19,,,,,,,,21,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,212,0,-0.147,,
CH,5/2/2023,89.3,-1.91,5.75,"Cole, Gerrit",605137,543037,,blocked_ball,,,,,13,Josh Bell walks.,R,L,R,NYY,CLE,B,,,0,1,2023,-1.37,0.76,-0.38,0.1,608070,647304,,1,3,Top,,,,,624431,,,6.65833249,-129.6577383,-9.460724907,-16.82918541,27.87341917,-21.74876982,3.72,1.8,,,,89.1,1435,6.4,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.12,,,,,,,,21,2,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard,242,0,0.037,,
CH,5/2/2023,88.9,-1.81,5.8,"Cole, Gerrit",605137,543037,,foul_tip,,,,,13,Josh Bell walks.,R,L,R,NYY,CLE,S,,,0,0,2023,-1.28,0.85,-0.06,1.54,608070,647304,,1,3,Top,,,,,624431,,,6.977922883,-129.1941754,-6.141695017,-15.76560598,27.82024612,-21.5367884,3.72,1.8,,,,88.9,1482,6.4,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.07,,,,,,,,21,1,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard,235,0,-0.07,,
FF,5/2/2023,98.4,-1.67,5.96,"Cole, Gerrit",647304,543037,double,hit_into_play,,,,,9,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,X,9,ground_ball,3,2,2023,-0.6,1.47,0.68,1.87,,642708,608070,1,3,Top,182.37,151.41,,,624431,,,7.756487362,-142.7647417,-8.9370133,-10.08041803,36.01327614,-10.17617625,3.11,1.49,110,77.1,10,97.7,2467,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.22,0.36,0.331,1.25,1,1,1,4,20,6,4-Seam Fastball,0,0,0,0,1,0,1,0,Standard,Standard,213,-0.158,1.506,,
KC,5/2/2023,83,-1.71,5.88,"Cole, Gerrit",647304,543037,,blocked_ball,,,,,14,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,B,,,2,2,2023,1.28,-0.83,1.47,0.41,,642708,608070,1,3,Top,,,,,624431,,,4.765911036,-120.6868035,-4.306804731,11.23240957,27.36801042,-39.42843374,3.11,1.49,,,,82.3,2758,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.28,,,,,,,,20,5,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,34,0,0.121,,
KC,5/2/2023,84.4,-1.55,6.09,"Cole, Gerrit",647304,543037,,called_strike,,,,,6,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,S,,,2,1,2023,1.12,-0.68,0.49,2.33,,642708,608070,1,3,Top,,,,,624431,,,2.506543414,-122.860868,-0.985399546,10.71439034,26.38311121,-39.0090656,3.11,1.49,,,,83.7,2703,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.48,,,,,,,,20,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,38,0,-0.136,,
KC,5/2/2023,84,-1.57,6.01,"Cole, Gerrit",647304,543037,,called_strike,,,,,6,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,S,,,2,0,2023,0.65,-1.05,0.64,2.6,,642708,608070,1,3,Top,,,,,624431,,,3.797731393,-122.2476208,0.605061928,5.75249523,24.76373328,-43.04366536,3.11,1.49,,,,83.6,2576,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.45,,,,,,,,20,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,31,0,-0.154,,
CH,5/2/2023,87.9,-1.8,5.78,"Cole, Gerrit",647304,543037,,ball,,,,,11,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,B,,,1,0,2023,-1.05,0.84,-1.09,3.58,,642708,608070,1,3,Top,,,,,624431,,,3.910936774,-127.922419,-0.947626319,-12.34823549,26.8098719,-23.00514294,3.11,1.49,,,,87.9,1375,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.2,,,,,,,,20,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,244,0,0.131,,
FF,5/2/2023,96.9,-1.59,6.11,"Cole, Gerrit",647304,543037,,ball,,,,,11,Josh Naylor doubles (3) on a ground ball to right fielder Oswaldo Cabrera.   Amed Rosario scores.    Jose Ramirez to 3rd.,R,L,R,NYY,CLE,B,,,0,0,2023,-0.51,1.36,-0.14,4.58,,642708,608070,1,3,Top,,,,,624431,,,5.010303689,-141.1179019,-1.658666647,-7.909601708,31.20965685,-13.86333309,3.11,1.49,,,,97.1,2273,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.22,,,,,,,,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0,0.082,,
FF,5/2/2023,96.9,-1.94,5.93,"Cole, Gerrit",608070,543037,single,hit_into_play,,,,,11,Jose Ramirez singles on a line drive to center fielder Harrison Bader.   Amed Rosario to 2nd.,R,L,R,NYY,CLE,X,8,line_drive,1,2,2023,-0.89,1.08,-0.75,3.63,,,642708,1,3,Top,144.53,93.84,,,624431,,,5.159062645,-141.0353138,-3.035926159,-13.08507418,33.2948222,-17.26149102,3.36,1.59,165,93.8,10,95.9,2338,5.8,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.71,0.709,0.656,0.9,1,1,0,4,19,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,-0.04,0.574,,
SL,5/2/2023,90,-1.69,6.01,"Cole, Gerrit",608070,543037,,swinging_strike,,,,,14,Jose Ramirez singles on a line drive to center fielder Harrison Bader.   Amed Rosario to 2nd.,R,L,R,NYY,CLE,S,,,1,1,2023,0.49,0.09,1.44,2.04,,,642708,1,3,Top,,,,,624431,,,6.717339023,-130.8607531,-4.057742733,4.132951162,28.07614806,-30.45693907,3.36,1.59,,,,89.6,2372,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.35,,,,,,,,19,3,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,172,0,-0.065,,
KC,5/2/2023,82.9,-1.51,6.12,"Cole, Gerrit",608070,543037,,called_strike,,,,,1,Jose Ramirez singles on a line drive to center fielder Harrison Bader.   Amed Rosario to 2nd.,R,L,R,NYY,CLE,S,,,1,0,2023,0.7,-1.25,-0.73,3.18,,,642708,1,3,Top,,,,,624431,,,0.421488206,-120.6867647,2.223439897,6.734884067,25.31128983,-45.05666109,3.36,1.59,,,,82.1,2605,5.9,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.61,,,,,,,,19,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Strategic,37,0,-0.062,,
KC,5/2/2023,81.9,-1.92,5.94,"Cole, Gerrit",608070,543037,,ball,,,,,13,Jose Ramirez singles on a line drive to center fielder Harrison Bader.   Amed Rosario to 2nd.,R,L,R,NYY,CLE,B,,,0,0,2023,0.76,-1.46,-1.65,1.9,,,642708,1,3,Top,,,,,624431,,,-0.847196107,-119.274674,0.309021913,7.39697254,25.90092378,-46.25056746,3.36,1.59,,,,80.9,2615,5.9,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.65,,,,,,,,19,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,38,0,0.042,,
SL,5/2/2023,88.1,-1.78,5.94,"Cole, Gerrit",642708,543037,single,hit_into_play,,,,,6,Amed Rosario singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,NYY,CLE,X,8,line_drive,1,0,2023,0.35,0.02,0.41,2.37,,,,1,3,Top,161.23,73.68,,,624431,,,4.565256125,-128.2265559,-2.622975328,2.949343076,26.15894799,-31.60670441,3.32,1.57,242,101.9,10,87.8,2418,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.41,0.851,0.81,0.9,1,1,0,4,18,2,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,113,-0.028,0.238,,
FF,5/2/2023,94.9,-1.73,5.98,"Cole, Gerrit",642708,543037,,ball,,,,,11,Amed Rosario singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,NYY,CLE,B,,,0,0,2023,-0.88,1.27,-1.34,2.86,,,,1,3,Top,,,,,624431,,,2.989308638,-138.1715132,-5.333899765,-11.87068313,32.20213441,-14.89553456,3.32,1.57,,,,94.6,2326,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.31,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,213,0,0.025,,
FF,5/2/2023,96.2,-1.6,6.11,"Cole, Gerrit",680757,543037,field_out,hit_into_play,,,,,14,"Steven Kwan grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,NYY,CLE,X,4,ground_ball,1,2,2023,-0.65,1.31,0.39,1.14,,,,0,3,Top,152.03,145.49,,,624431,,,6.722282999,-139.5482543,-10.47269177,-10.0116279,31.69525691,-12.86865816,3.26,1.54,11,95.9,-5,95.8,2359,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.26,0.269,0.254,0,1,0,0,2,17,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.025,-0.173,,
KC,5/2/2023,82.9,-1.68,6.13,"Cole, Gerrit",680757,543037,,foul,,,,,14,"Steven Kwan grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,NYY,CLE,S,,,1,2,2023,1.05,-0.76,0.83,2.05,,,,0,3,Top,,,,,624431,,,3.67254143,-120.5819068,-1.238177927,9.243696153,27.30012536,-39.44880711,3.26,1.54,240,82.1,24,81.9,2731,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.51,,,,,,,,17,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Strategic,34,0,0,,
SL,5/2/2023,86.5,-1.78,5.96,"Cole, Gerrit",680757,543037,,ball,,,,,13,"Steven Kwan grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,NYY,CLE,B,,,0,2,2023,0.42,-0.08,-0.38,0.85,,,,0,3,Top,,,,,624431,,,2.484903945,-125.9159313,-5.768653273,3.898556227,26.16246696,-32.09085526,3.26,1.54,,,,86.1,2477,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.45,,,,,,,,17,3,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,115,0,0.022,,
FF,5/2/2023,95,-1.6,6.12,"Cole, Gerrit",680757,543037,,foul,,,,,11,"Steven Kwan grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,NYY,CLE,S,,,0,1,2023,-0.66,1.4,-0.85,2.98,,,,0,3,Top,,,,,624431,,,3.455767666,-138.1950465,-5.693685417,-9.194869626,32.53451002,-13.17115193,3.26,1.54,129,71.9,11,94.8,2350,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.19,,,,,,,,17,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,210,0,-0.049,,
KC,5/2/2023,82.1,-1.69,6.13,"Cole, Gerrit",680757,543037,,called_strike,,,,,9,"Steven Kwan grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,NYY,CLE,S,,,0,0,2023,0.6,-0.72,0.56,1.71,,,,0,3,Top,,,,,624431,,,3.919501722,-119.5601968,-2.039603536,4.940528241,24.53022809,-38.90221408,3.26,1.54,,,,81.5,2621,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.49,,,,,,,,17,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,39,0,-0.038,,
FF,5/2/2023,97.4,-1.53,5.97,"Cole, Gerrit",664702,543037,strikeout,called_strike,,,,,6,Myles Straw called out on strikes.,R,R,R,NYY,CLE,S,2,,2,2,2023,-0.72,1.64,0.4,2.37,,605137,665926,2,2,Top,,,,,624431,,,6.869911682,-141.4518431,-7.891434277,-11.3257965,33.85070629,-8.560605708,3.36,1.56,,,,97.4,2497,6.5,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,53.98,,0,0,1,0,0,,13,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,210,0.045,-0.392,,
FF,5/2/2023,97.1,-1.7,5.99,"Cole, Gerrit",664702,543037,,ball,,,,,12,Myles Straw called out on strikes.,R,R,R,NYY,CLE,B,,,1,2,2023,-0.86,1.49,0.38,4.17,,605137,665926,2,2,Top,,,,,624431,,,7.547138489,-141.1853886,-2.731494458,-13.30023219,32.97044939,-11.77855022,3.36,1.56,,,,97,2565,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.17,,,,,,,,13,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,214,0,0.053,,
SL,5/2/2023,90.1,-1.66,6.03,"Cole, Gerrit",664702,543037,,ball,,,,,14,Myles Straw called out on strikes.,R,R,R,NYY,CLE,B,,,0,2,2023,0.73,0.24,1.44,0.94,,605137,665926,2,2,Top,,,,,624431,,,6.146148554,-131.0052522,-7.158276649,7.107592768,28.44093467,-28.0338683,3.36,1.56,,,,89.9,2570,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.23,,,,,,,,13,4,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,173,0,0.028,,
FF,5/2/2023,98,-1.5,6.13,"Cole, Gerrit",664702,543037,,foul,,,,,1,Myles Straw called out on strikes.,R,R,R,NYY,CLE,S,,,0,2,2023,-0.72,1.48,-0.45,2.95,,605137,665926,2,2,Top,,,,,624431,,,4.494537559,-142.4187188,-6.452627631,-10.82652003,35.95106305,-10.81794142,3.36,1.56,201,70,45,97.6,2550,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.15,,,,,,,,13,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,212,0,0,,
FF,5/2/2023,96.1,-1.62,6.05,"Cole, Gerrit",664702,543037,,foul,,,,,11,Myles Straw called out on strikes.,R,R,R,NYY,CLE,S,,,0,1,2023,-0.69,1.5,-0.33,3.67,,605137,665926,2,2,Top,,,,,624431,,,4.970155884,-139.7159913,-3.979667573,-10.2505102,37.40240218,-12.01247568,3.36,1.56,187,69.1,51,95.3,2317,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.19,,,,,,,,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,210,0,-0.098,,
FF,5/2/2023,96.4,-1.58,6.11,"Cole, Gerrit",664702,543037,,called_strike,,,,,3,Myles Straw called out on strikes.,R,R,R,NYY,CLE,S,,,0,0,2023,-0.5,1.56,0.36,3.28,,605137,665926,2,2,Top,,,,,624431,,,6.304491169,-140.0733478,-5.40104288,-8.194033915,37.4054997,-10.65806752,3.36,1.56,,,,95.7,2440,6.4,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.1,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,213,0,-0.063,,
FF,5/2/2023,97,-1.71,6.05,"Cole, Gerrit",686823,543037,strikeout,called_strike,,,,,1,Will Brennan called out on strikes.,R,L,R,NYY,CLE,S,2,,0,2,2023,-0.52,1.4,-0.73,3.05,,605137,665926,1,2,Top,,,,,624431,,,3.802391902,-141.0492666,-5.62250703,-7.821635875,35.10593031,-12.37991732,3.39,1.59,,,,96.5,2366,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.27,,0,0,1,0,0,,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.045,-0.294,,
FF,5/2/2023,96.7,-1.79,6.01,"Cole, Gerrit",686823,543037,,swinging_strike,,,,,11,Will Brennan called out on strikes.,R,L,R,NYY,CLE,S,,,0,1,2023,-0.72,1.49,-0.74,4.27,,605137,665926,1,2,Top,,,,,624431,,,4.435664984,-140.7331336,-2.412520229,-10.60722317,35.24020632,-12.17261141,3.39,1.59,,,,96.2,2453,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.28,,,,,,,,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0,-0.097,,
FF,5/2/2023,96.8,-1.55,6.04,"Cole, Gerrit",686823,543037,,foul,,,,,5,Will Brennan called out on strikes.,R,L,R,NYY,CLE,S,,,0,0,2023,-0.76,1.6,0.1,2.48,,605137,665926,1,2,Top,,,,,624431,,,6.110378724,-140.5973192,-7.523177108,-11.46984135,34.07152235,-9.378187974,3.39,1.59,258,83.5,27,96.3,2471,6.2,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.25,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0,-0.078,,
FF,5/2/2023,96.9,-1.43,6.04,"Cole, Gerrit",572287,543037,strikeout,called_strike,,,,,9,Mike Zunino called out on strikes.,R,R,R,NYY,CLE,S,2,,2,2,2023,-0.74,1.74,0.65,1.84,,605137,665926,0,2,Top,,,,,624431,,,7.260506425,-140.5258071,-9.544430497,-11.57509875,35.96280403,-7.11661859,3.23,1.52,,,,96.3,2508,6.5,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.05,,0,0,1,0,0,,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.053,-0.412,,
SL,5/2/2023,89.2,-1.76,5.99,"Cole, Gerrit",572287,543037,,foul,,,,,7,Mike Zunino called out on strikes.,R,R,R,NYY,CLE,S,,,2,1,2023,0.38,0.08,-0.51,1.57,,605137,665926,0,2,Top,,,,,624431,,,2.25521151,-129.9213351,-4.993288945,3.862311081,27.73023081,-30.452854,3.23,1.52,27,96.5,-2,88.8,2560,6.1,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.44,,,,,,,,11,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,139,0,-0.191,,
KC,5/2/2023,83,-1.7,6.04,"Cole, Gerrit",572287,543037,,called_strike,,,,,4,Mike Zunino called out on strikes.,R,R,R,NYY,CLE,S,,,2,0,2023,0.59,-1,-0.75,2.32,,605137,665926,0,2,Top,,,,,624431,,,1.010665546,-120.8584304,-0.005995298,5.44966914,26.93961658,-42.06577838,3.23,1.52,,,,82.2,2752,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.46,,,,,,,,11,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,37,0,-0.163,,
FF,5/2/2023,98.1,-1.38,6.03,"Cole, Gerrit",572287,543037,,ball,,,,,14,Mike Zunino called out on strikes.,R,R,R,NYY,CLE,B,,,1,0,2023,-0.69,1.57,1.66,1.08,,605137,665926,0,2,Top,,,,,624431,,,9.804222412,-141.9563768,-11.4092425,-11.82647134,36.4088281,-8.276085146,3.23,1.52,,,,97.1,2626,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.17,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,0,0.158,,
FF,5/2/2023,96.9,-1.58,6.05,"Cole, Gerrit",572287,543037,,ball,,,,,14,Mike Zunino called out on strikes.,R,R,R,NYY,CLE,B,,,0,0,2023,-0.86,1.54,0.67,1.28,,605137,665926,0,2,Top,,,,,624431,,,7.949281003,-140.4816853,-10.61059636,-13.27388385,34.21676653,-9.499301122,3.26,1.52,,,,96.3,2511,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.17,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0,0.085,,
FF,5/2/2023,96,-1.6,6.02,"Cole, Gerrit",665926,543037,hit_by_pitch,hit_by_pitch,,,,,12,Andres Gimenez hit by pitch.    Josh Bell to 2nd.,R,L,R,NYY,CLE,B,,,2,1,2023,-0.67,1.45,0.87,3,,,605137,0,2,Top,,,,,624431,,,8.011107978,-139.4664707,-5.608241252,-10.61996513,32.23024923,-12.21055621,3.24,1.51,,,,95.3,2378,6,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.48,,0.726005,0.7,1,0,0,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,-0.055,0.547,,
FF,5/2/2023,96.5,-1.5,6.02,"Cole, Gerrit",665926,543037,,called_strike,,,,,6,Andres Gimenez hit by pitch.    Josh Bell to 2nd.,R,L,R,NYY,CLE,S,,,2,0,2023,-0.68,1.39,0.75,2.22,,,605137,0,2,Top,,,,,624431,,,7.499492976,-140.2677151,-7.704023662,-10.59207257,30.33406465,-12.19908514,3.24,1.51,,,,96.6,2359,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.21,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0,-0.082,,
FF,5/2/2023,95.9,-1.69,6,"Cole, Gerrit",665926,543037,,ball,,,,,12,Andres Gimenez hit by pitch.    Josh Bell to 2nd.,R,L,R,NYY,CLE,B,,,1,0,2023,-0.72,1.52,0.18,3.71,,,605137,0,2,Top,,,,,624431,,,6.541006772,-139.4991016,-3.875204981,-10.855553,32.09264774,-11.66574469,3.24,1.51,,,,95.8,2411,6.3,718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,54.2,,,,,,,,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,0,0.082,,
